,Date,Percent_Change,SMA_10,SMA_20,EMA_10
0,2019-01-14,5.181857584103183,,,5.181857584103183
1,2019-01-22,-3.4777074155144745,,,3.6073912205363357
2,2019-01-28,-1.0680797213534619,,,2.7573055947381904
3,2019-02-04,4.420671984043125,,,3.059735847339087
4,2019-02-11,-1.6709623176245039,,,2.1996089082547976
5,2019-02-19,-1.998430741920043,,,1.436328971859372
6,2019-02-25,1.8878244515231621,,,1.51841905907097
7,2019-03-04,-6.067844316806208,,,0.1390984452751194
8,2019-03-11,1.044704147855194,,,0.30375402756240566
9,2019-03-18,5.294367793595258,0.354640144790123,,1.211138348659288
10,2019-03-25,-1.9589170493676336,-0.3594373185569586,,0.6347646399271203
11,2019-04-01,8.757574580281968,0.8640908810226857,,2.1116391745370926
12,2019-04-08,2.2038784108700256,1.1912866942450344,,2.128409944779444
13,2019-04-15,-7.777502788233084,-0.028530782982586444,,0.3273349024135297
14,2019-04-22,-10.903599133857494,-0.9517944646058855,,-1.7146531041812019
15,2019-04-29,-4.464723393883736,-1.1984237298022546,,-2.214665884127117
16,2019-05-06,-3.238686776278078,-1.7110748525823787,,-2.400851500881837
17,2019-05-13,-5.422950161464181,-1.6465854370481758,,-2.9503239846240814
18,2019-05-20,-4.687920347846786,-2.219847886618374,,-3.266250596119119
19,2019-05-28,1.3429931529845902,-2.614985350679441,-1.1301726029446588,-2.4282062781002627
20,2019-06-03,-7.488550979300491,-3.1679487436727265,-1.7636930311148427,-3.3482689510457586
21,2019-06-10,13.962943778698804,-2.647411823831043,-0.8916604714041785,-0.20077572745583794
22,2019-06-17,0.13337646756427574,-2.8544620181616183,-0.8315876619582916,-0.14002078290672637
23,2019-06-24,-6.409157730687485,-2.7176275124070584,-1.373079147694822,-1.2798638643214097
24,2019-07-01,0.08139579754371606,-1.619128019266937,-1.2854612419364113,-1.0323621076186595
25,2019-07-08,-2.6191989104583544,-1.434575570924399,-1.3164996503633266,-1.3208778899531495
26,2019-07-15,2.179864742363473,-0.8927204190602438,-1.3018976358213112,-0.6843792295319453
27,2019-07-22,-13.038877147978408,-1.6543131177116663,-1.650449277379921,-2.930651578340393
28,2019-07-29,7.55058250514863,-0.4304628324121249,-1.3251553595152492,-1.0249726540696613
29,2019-08-05,-4.94155335099788,-1.0589174828103718,-1.8369514167449061,-1.7370782353293375
30,2019-08-12,0.5877572958870327,-0.25128665529161953,-1.7096176994821728,-1.31438086601727
31,2019-08-19,6.242657999294533,-1.0233152332320468,-1.8353635285315448,0.05962620040305788
32,2019-08-26,-0.3558752815891795,-1.0722404081473922,-1.963351213154505,-0.015919523595530734
33,2019-09-03,-1.1082975798974324,-0.542154393068387,-1.6298909527377226,-0.21453371565042195
34,2019-09-09,14.126535588639058,0.8623595860411474,-0.3783842166128948,2.392933430584029
35,2019-09-16,12.277441232571826,2.3520236003441655,0.4587240147098832,4.190116667309083
36,2019-09-23,-7.58998716967194,1.375038409140624,0.2411589950401901,2.048279606039806
37,2019-09-30,-6.9021195363987005,1.9887141702985947,0.16720052629346416,0.4209343074146228
38,2019-10-07,-0.00687050932601938,1.2329688688511298,0.40125301821950243,0.34315161346177875
39,2019-10-15,-1.5377916113303152,1.5733450428178863,0.25721378000375716,0.0011619362268525668
40,2019-10-21,1.4765348751095886,1.6622228007401418,0.7054680727242613,0.2694115614782591
41,2019-10-28,-3.186369564985095,0.7193200443121791,-0.1519975944599338,-0.35891227969689626
42,2019-11-04,-3.5494624548026885,0.3999613269908282,-0.336139540578282,-0.9390123115343131
43,2019-11-12,7.31751730994565,1.2425428159751364,0.35019421145337476,0.5621748923711349
44,2019-11-18,-0.4752860010856551,-0.2176393429973349,0.3223601215219062,0.3735456390153549
45,2019-11-25,2.2067592107356875,-1.2247075451809486,0.5636580275816082,0.7068571975099608
46,2019-12-02,18.513494655137134,1.3856406372999586,1.3803395232202913,3.944427644351265
47,2019-12-09,-11.940151288940907,0.881837462045738,1.4352758161721662,1.056322383752688
48,2019-12-16,13.427346378433992,2.2252591508217394,1.7291140098364344,3.3055994736947434
49,2019-12-23,-0.09149945039622653,2.369888366915148,1.971616704866517,2.6879451238600214
50,2019-12-30,21.865536065262795,4.408788485930469,3.035505643335305,6.174779840478708
51,2020-01-06,24.354940909887937,7.162919533417773,3.941119788864975,9.480263671280387
52,2020-01-13,34.65562907955883,10.983428686853923,5.691695006922376,14.057602836421921
53,2020-01-21,7.528745556763492,11.004551511535707,6.123547163755422,12.870537876484024
54,2020-01-27,-1.9221833772902914,10.859861773915245,5.321111215458954,10.180952193979602
55,2020-02-03,-7.332193254058322,9.905966527435842,4.340629491127447,6.996743930699978
56,2020-02-10,6.081228453828677,8.662739907305,5.024190272302478,6.830286571268831
57,2020-02-18,2.601339231451746,10.116888959344262,5.499363210695,6.061387054938452
58,2020-02-24,5.890362332384855,9.36319055473935,5.794224852780544,6.030291650837797
59,2020-03-02,21.802176628086606,11.552558162587633,6.961223264751391,8.89790710124667
60,2020-03-09,-11.697226945834934,8.19628186147786,6.302535173704164,5.153337274504558
61,2020-03-16,-35.34982541345152,2.2258052291439143,4.694362381280842,-2.210874123305638
62,2020-03-23,11.82788879970351,-0.056968798841618276,5.4632299440061525,0.3416282263323889
63,2020-03-30,10.011655897305095,0.19132223521254216,5.597936873374126,2.0998150756001537
64,2020-04-06,-6.677266988014014,-0.2841861258598302,5.287837824027706,0.5039819731248505
65,2020-04-13,12.992789837232127,1.7483121832692148,5.827139355352529,2.7746743120534467
