,Date,Percent_Change,SMA_10,SMA_20,EMA_10
0,2019-01-14,5.181857584103183,,,5.181857584103183
1,2019-01-22,-4.685005716459068,,,3.3878824385464097
2,2019-01-28,nan,,,3.3878824385464097
3,2019-02-04,3.665559597290934,,,3.447192122938444
4,2019-02-11,1.9591127499359762,,,3.176632236937995
5,2019-02-19,-0.0755924443849684,,,2.585318658515638
6,2019-02-25,nan,,,2.585318658515638
7,2019-03-04,-3.5771347713211803,,,1.2690664696184533
8,2019-03-11,-1.0753871239334967,,,0.842802179881735
9,2019-03-18,5.20103359559721,,,1.635207891830003
10,2019-03-25,-3.7011534778485276,,,0.66496037007027
11,2019-04-01,0.5169310768950147,,,0.6380459531293144
12,2019-04-08,0.8767913100567082,,,0.681454199843386
13,2019-04-15,-11.859390547300666,,,-1.5986993905464417
14,2019-04-22,-3.228943551259568,,,-1.89510741976701
15,2019-04-29,-3.849463910547462,,,-2.2504449635452737
16,2019-05-06,0.4609355858356382,-2.023578181382633,,-1.7574666818396532
17,2019-05-13,-4.391045179152522,-2.104969222165767,,-2.2362991358965383
18,2019-05-20,-4.687918874904762,-2.466222397262894,,-2.682048179352579
19,2019-05-28,1.3429931529845902,-2.8520264415241554,,-1.9502224825640024
20,2019-06-03,nan,,,-1.9502224825640024
21,2019-06-10,13.962950160768395,,,1.4487075965943743
22,2019-06-17,0.13337513827738637,,,1.20955624053674
23,2019-06-24,-0.08971349320251001,,,0.9733253798568762
24,2019-07-01,-1.0786673041276704,,,0.6002358009505949
25,2019-07-08,-6.1256218549534305,,,-0.6226474092137735
26,2019-07-15,2.179864742363473,,,-0.11309974529063765
27,2019-07-22,-13.038877147978408,,,-2.463241091233869
28,2019-07-29,7.55058250514863,,,-0.642545891891596
29,2019-08-05,-4.94155335099788,,,-1.4241836117291022
30,2019-08-12,0.5877592615793171,-0.08599013431226975,,-1.0583758165821169
31,2019-08-19,6.242657940250593,-0.8580193563640499,,0.26908486647837593
32,2019-08-26,-0.35587253766170673,-0.9069441239579593,,0.15545624754381543
33,2019-09-03,-1.1082975798974324,-1.0088025326274515,,-0.07431717562732054
34,2019-09-09,nan,,,-0.07431717562732054
35,2019-09-16,12.277441879238628,,,2.563922622499388
36,2019-09-23,-7.5899866484104255,,,0.7177573005157851
37,2019-09-30,-6.103585417432127,,,-0.5224868300201989
38,2019-10-07,0.33345455321843465,,,-0.366861123976811
39,2019-10-15,-0.848136223887547,,,-0.4543656875969448
40,2019-10-21,9.578967810003736,,,1.3698767665122698
41,2019-10-28,-3.186369564985095,,,0.5414683426036577
42,2019-11-04,-3.5494624548026885,,,-0.20233725692476895
43,2019-11-12,7.31751730994565,,,1.164909027960762
44,2019-11-18,0.7935333389944278,0.9023374581882994,,1.0973861754214285
45,2019-11-25,2.206758479823357,-0.1047308817532278,,1.2990902307672336
46,2019-12-02,18.513494655137134,2.5056172486015282,,4.428981944289034
47,2019-12-09,-11.940151288940907,1.92196066145065,,1.45277590188359
48,2019-12-16,13.427346378433992,3.2313498439722053,,3.6299705339836628
49,2019-12-23,-0.5922661467973839,3.2569368516812225,,2.8622911374780178
50,2019-12-30,21.865536065262795,4.485593677207127,,6.317426578893432
51,2020-01-06,22.283458637304076,7.032576497436045,,9.220341498604459
52,2020-01-13,34.65562907955883,10.853085650872197,,13.844939240596162
53,2020-01-21,41.372903896091024,14.258624309486734,,18.850023723413408
54,2020-01-27,nan,,,18.850023723413408
55,2020-02-03,-7.332193254058322,,,13.257705534050514
56,2020-02-10,6.081228453828677,,,11.952891519464725
57,2020-02-18,2.601339231451746,,,10.252609285280545
58,2020-02-24,nan,,,10.252609285280545
59,2020-03-02,102.18946056653847,,,29.889606646325934
60,2020-03-09,-14.754858972690007,,,21.772431079232128
61,2020-03-16,-47.45186575779046,,,9.186195290682564
62,2020-03-23,22.63408774494176,,,11.631266646002416
63,2020-03-30,4.898543578741385,,,10.407135179227682
64,2020-04-06,-6.677266988014014,,,7.3008802397291905
65,2020-04-13,12.992789837232127,,,8.335772893820634
66,2020-04-20,2.279474812645425,,,7.234627788152413
67,2020-04-27,10.685184907828992,,,7.86200180991179
68,2020-05-04,53.615442195146194,14.041099192457988,,16.180809152681682
69,2020-05-11,-1.153304773273181,3.7068226584768227,,13.029152075235343
70,2020-05-18,1.5223321075452105,5.334541766500344,,10.937002990200773
71,2020-05-26,-2.234523248177466,9.856276017461642,,8.542180037768365
72,2020-06-01,nan,,,8.542180037768365
73,2020-06-08,10.57572694890617,,,8.976529863448285
74,2020-06-15,-13.482278163141322,,,4.893110222250174
75,2020-06-22,12.222144233480078,,,6.225661860655611
76,2020-06-29,-8.242352181739255,,,3.595113852947453
77,2020-07-06,16.594222643943084,,,5.958588178583023
78,2020-07-13,-2.030585460183066,,,4.506011153352824
79,2020-07-20,12.382440303021777,,,5.938089180565361
80,2020-07-27,-5.88646732172558,,,3.788169816512462
81,2020-08-03,4.745566176435584,,,3.9622418819530294
82,2020-08-10,32.1995641928354,5.9077981371832875,,9.096300483931643
83,2020-08-17,-6.969098761069363,4.153315566185734,,6.1753188030223685
84,2020-08-24,19.063173493801138,7.407860731879981,,8.51856511043669
85,2020-08-31,-3.8688425180285897,5.798762056729113,,6.2663091779884565
86,2020-09-08,-14.573852596066075,5.165612015296432,,2.477188855433086
87,2020-09-14,nan,,,2.477188855433086
88,2020-09-21,6.061263077982971,,,3.242719271900052
89,2020-09-28,-1.2919284280939087,,,2.41823787190115
90,2020-10-05,2.9089875988728346,,,2.5074650949869106
